timestamp,vm_id,min_cpu,max_cpu,avg_cpu,timestamp vm created,timestamp vm deleted,p95 max cpu,vm_category,vm virtual core count,vm memory (gb)
0,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.98205,5.19781,8.849044000000001,0,2591700,23.308575,Interactive,1,1.75
300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.1083870000000005,5.08023,8.976037,0,2591700,23.308575,Interactive,1,1.75
600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.040899,5.2522910000000005,10.465011,0,2591700,23.308575,Interactive,1,1.75
900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.295696,7.010572,25.435428,0,2591700,23.308575,Interactive,1,1.75
1200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.842847,5.400551,9.122271,0,2591700,23.308575,Interactive,1,1.75
1500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,2.630276,5.356153,10.364802,0,2591700,23.308575,Interactive,1,1.75
1800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.366473,5.321402,8.973692999999999,0,2591700,23.308575,Interactive,1,1.75
2100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.632985,4.498577,6.288387,0,2591700,23.308575,Interactive,1,1.75
2400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.244461,5.47633,9.918553,0,2591700,23.308575,Interactive,1,1.75
2700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.340279,5.200405,8.538834,0,2591700,23.308575,Interactive,1,1.75
3000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.885834,5.138291000000001,9.150762,0,2591700,23.308575,Interactive,1,1.75
3300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.207309,5.428687,9.664949,0,2591700,23.308575,Interactive,1,1.75
3600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.155959999999999,5.316714,8.683568,0,2591700,23.308575,Interactive,1,1.75
3900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.895487,5.823682,11.446322,0,2591700,23.308575,Interactive,1,1.75
4200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.462918,5.360716,9.590279,0,2591700,23.308575,Interactive,1,1.75
4500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.479328,6.978141,16.942695,0,2591700,23.308575,Interactive,1,1.75
4800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.791523,4.870157,7.449053,0,2591700,23.308575,Interactive,1,1.75
5100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.862033,5.385908000000001,8.560286999999999,0,2591700,23.308575,Interactive,1,1.75
5400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.819517,5.343113,7.816896000000001,0,2591700,23.308575,Interactive,1,1.75
5700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.686321,5.091113,7.846209,0,2591700,23.308575,Interactive,1,1.75
6000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.813189,5.305231,8.022846000000001,0,2591700,23.308575,Interactive,1,1.75
6300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.888826,5.099861,7.424189999999999,0,2591700,23.308575,Interactive,1,1.75
6600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.724146,5.103132,7.779871000000001,0,2591700,23.308575,Interactive,1,1.75
6900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,2.990718,5.247574,6.9567190000000005,0,2591700,23.308575,Interactive,1,1.75
7200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.956105,5.257934,7.162380000000001,0,2591700,23.308575,Interactive,1,1.75
7500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,2.923315,4.853589,7.529828999999999,0,2591700,23.308575,Interactive,1,1.75
7800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.123614,5.352323999999999,7.426503,0,2591700,23.308575,Interactive,1,1.75
8100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.991248,7.639769999999999,22.205179,0,2591700,23.308575,Interactive,1,1.75
8400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.937014,5.320917,8.008589,0,2591700,23.308575,Interactive,1,1.75
8700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.12743,5.416763,7.212884,0,2591700,23.308575,Interactive,1,1.75
9000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.942034,5.17244,7.124731,0,2591700,23.308575,Interactive,1,1.75
9300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.852891000000001,5.133494000000001,8.657525,0,2591700,23.308575,Interactive,1,1.75
9600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.867196,5.288319,7.304701,0,2591700,23.308575,Interactive,1,1.75
9900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.91279,5.203266,7.403219,0,2591700,23.308575,Interactive,1,1.75
10200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.406458,5.031177,8.813711,0,2591700,23.308575,Interactive,1,1.75
10500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.143339,5.48272,7.638497999999999,0,2591700,23.308575,Interactive,1,1.75
10800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.019829,5.757475,8.380736,0,2591700,23.308575,Interactive,1,1.75
11100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.711091,5.20076,9.217241,0,2591700,23.308575,Interactive,1,1.75
11400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.171151,5.757363,8.542904,0,2591700,23.308575,Interactive,1,1.75
11700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.031456,6.938642999999999,22.026964000000003,0,2591700,23.308575,Interactive,1,1.75
12000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.950954,5.275685,9.630153,0,2591700,23.308575,Interactive,1,1.75
12300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.287672,5.377333,8.810746,0,2591700,23.308575,Interactive,1,1.75
12600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.851767,5.066599,8.722403,0,2591700,23.308575,Interactive,1,1.75
12900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.88699,5.1327370000000005,10.303074,0,2591700,23.308575,Interactive,1,1.75
13200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.047875,5.381729,9.117807,0,2591700,23.308575,Interactive,1,1.75
13500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.896623,5.073509,9.512054,0,2591700,23.308575,Interactive,1,1.75
13800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.797213,5.2378800000000005,10.137771,0,2591700,23.308575,Interactive,1,1.75
14100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.219622,5.373279,8.893578999999999,0,2591700,23.308575,Interactive,1,1.75
14400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.862014,5.27307,9.201136,0,2591700,23.308575,Interactive,1,1.75
14700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.843758,5.24465,9.665813,0,2591700,23.308575,Interactive,1,1.75
15000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.411099,5.425193,9.053916,0,2591700,23.308575,Interactive,1,1.75
15300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.939002,6.946381,22.102982,0,2591700,23.308575,Interactive,1,1.75
15600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.845509,5.941624,13.172017000000002,0,2591700,23.308575,Interactive,1,1.75
15900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.1989790000000005,5.559533999999999,9.770564,0,2591700,23.308575,Interactive,1,1.75
16200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.617812,4.951354,9.396509,0,2591700,23.308575,Interactive,1,1.75
16500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.997229,5.234381,8.881308,0,2591700,23.308575,Interactive,1,1.75
16800,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.170662,5.191096,9.221832,0,2591700,23.308575,Interactive,1,1.75
17100,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.137954,5.3632040000000005,9.736806,0,2591700,23.308575,Interactive,1,1.75
17400,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.474167,5.059957,9.025928,0,2591700,23.308575,Interactive,1,1.75
17700,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.722201,5.246834,9.396997,0,2591700,23.308575,Interactive,1,1.75
18000,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.147215,5.2665370000000005,9.511952,0,2591700,23.308575,Interactive,1,1.75
18300,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.979069,5.182407,9.215885,0,2591700,23.308575,Interactive,1,1.75
18600,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,4.1223410000000005,5.503018,9.201879,0,2591700,23.308575,Interactive,1,1.75
18900,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,2.974532,6.407596,13.872631,0,2591700,23.308575,Interactive,1,1.75
19200,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,3.917816,5.385818,8.973684,0,2591700,23.308575,Interactive,1,1.75
19500,amIGd+rPH1WFIoticKDT8i733vl6MSBFEBLtgjxaC/JuMqIPDMmQIES9HfZxAAa3,2.538184,5.182316,9.747925,0,2591700,23.308575,Interactive,1,1.75
